1682205959.590378,0
1682205959.694764,3
1682205959.810464,3
1682205959.914191,3
1682205960.020904,3
1682205960.125838,2
1682205960.229756,2
1682205960.333408,1
1682205960.437273,1
1682205960.545044,2
1682205960.649541,3
1682205960.753825,7
1682205960.859421,8
1682205960.963062,9
1682205961.069102,7
1682205961.173140,8
1682205961.279991,8
1682205961.389540,8
1682205961.494655,8
1682205961.598323,8
1682205961.703538,8
1682205961.807139,8
1682205961.911857,8
1682205962.015760,8
1682205962.125068,8
1682205962.228790,8
1682205962.332428,8
1682205962.436083,8
1682205962.540309,9
1682205962.643796,9
1682205962.747944,9
1682205962.851543,8
1682205962.955162,8
1682205963.058759,8
1682205963.162340,8
1682205963.266081,8
1682205963.370015,7
1682205963.474066,7
1682205963.581619,7
1682205963.685207,7
1682205963.791652,7
1682205963.895686,7
1682205963.999775,8
1682205964.103457,8
1682205964.207368,7
1682205964.311030,7
1682205964.415189,7
1682205964.518873,7
1682205964.623100,7
1682205964.726784,8
1682205964.831506,7
1682205964.935397,7
1682205965.039102,7
1682205965.142910,7
1682205965.251513,7
1682205965.355109,7
1682205965.460233,7
1682205965.563954,7
1682205965.668469,7
1682205965.772644,7
1682205965.877136,7
1682205965.980855,8
1682205966.085258,7
1682205966.194118,8
1682205966.297728,9
1682205966.401728,8
1682205966.506784,10
1682205966.611454,11
1682205966.715201,12
1682205966.819057,12
1682205966.925704,12
1682205967.035428,12
1682205967.139093,12
1682205967.242880,12
1682205967.346783,12
1682205967.460133,12
1682205967.564367,12
1682205967.668600,12
1682205967.772639,12
1682205967.883542,12
1682205967.987235,12
1682205968.090736,12
1682205968.194673,13
1682205968.298849,13
1682205968.403392,12
1682205968.507866,12
1682205968.612108,12
1682205968.717990,12
1682205968.821568,12
1682205968.927386,12
1682205969.030901,12
1682205969.134439,12
1682205969.238253,11
1682205969.342107,11
1682205969.445877,11
1682205969.550001,11
1682205969.655413,11
1682205969.759179,10
1682205969.863344,10
1682205969.967124,10
1682205970.071071,10
1682205970.175603,10
1682205970.279681,10
1682205970.383398,10
1682205970.486963,11
1682205970.598037,10
1682205970.701604,10
1682205970.805841,10
1682205970.909923,10
1682205971.019834,11
1682205971.123488,10
1682205971.227410,10
1682205971.332283,10
1682205971.435814,10
1682205971.541594,10
1682205971.648062,10
1682205971.752914,10
1682205971.856546,10
1682205971.961409,7
1682205972.065164,6
1682205972.171763,12
1682205972.275274,12
1682205972.379288,30
1682205972.482906,17
1682205972.588022,17
1682205972.691807,17
1682205972.796046,18
1682205972.899674,18
1682205973.010130,18
1682205973.113650,18
1682205973.217464,18
1682205973.321194,19
1682205973.431227,19
1682205973.534876,20
1682205973.638552,18
1682205973.742049,18
1682205973.847343,18
1682205973.955463,18
1682205974.059218,18
1682205974.163276,18
1682205974.267576,18
1682205974.371740,17
1682205974.477751,17
1682205974.586845,17
1682205974.690494,17
1682205974.794042,17
1682205974.897647,18
1682205975.002023,17
1682205975.105638,17
1682205975.209829,17
1682205975.313480,17
1682205975.417804,17
1682205975.521425,17
1682205975.625707,18
1682205975.729274,17
1682205975.833874,16
1682205975.937860,16
1682205976.043221,15
1682205976.146818,16
1682205976.250392,16
1682205976.354002,15
1682205976.465913,14
1682205976.570214,14
1682205976.674645,13
1682205976.778310,14
1682205976.881863,13
1682205976.985515,13
1682205977.089231,13
1682205977.194200,13
1682205977.303155,13
1682205977.409939,13
1682205977.513547,14
1682205977.623128,18
1682205977.726971,19
