1682207308.754479,0
1682207308.861585,1
1682207308.970273,1
1682207309.074764,1
1682207309.178508,1
1682207309.282016,1
1682207309.386415,1
1682207309.498268,1
1682207309.601898,2
1682207309.708191,2
1682207309.811770,2
1682207309.915438,4
1682207310.021567,5
1682207310.125325,7
1682207310.228896,7
1682207310.333195,7
1682207310.436630,7
1682207310.546554,7
1682207310.650254,6
1682207310.754723,6
1682207310.858263,5
1682207310.962019,5
1682207311.069842,4
1682207311.180983,2
1682207311.284640,2
1682207311.388972,2
1682207311.492731,2
1682207311.596983,3
1682207311.701667,3
1682207311.805983,3
1682207311.910118,3
1682207312.014395,3
1682207312.124214,3
1682207312.227746,3
1682207312.334260,3
1682207312.437747,3
1682207312.546344,3
1682207312.650061,3
1682207312.754503,3
1682207312.858117,4
1682207312.968253,4
1682207313.071704,4
1682207313.175442,4
1682207313.278952,5
1682207313.387663,4
1682207313.491997,5
1682207313.595944,6
1682207313.699691,6
1682207313.809311,6
1682207313.913029,6
1682207314.016711,6
1682207314.120846,6
1682207314.224514,6
1682207314.328408,6
1682207314.437622,4
1682207314.549092,3
1682207314.652722,3
1682207314.758160,3
1682207314.865397,3
1682207314.973703,3
1682207315.077378,2
1682207315.181532,3
1682207315.285540,2
1682207315.396642,1
1682207315.500839,2
1682207315.606262,1
1682207315.710088,1
1682207315.813685,2
1682207315.917433,2
1682207316.028425,0
1682207316.132609,1
1682207316.237002,1
1682207316.341185,0
1682207316.444676,1
1682207316.549110,1
1682207316.653044,1
1682207316.757825,2
1682207316.861575,2
1682207316.967222,2
1682207317.071107,2
1682207317.175168,2
1682207317.278960,2
1682207317.383438,2
1682207317.488876,2
1682207317.598085,2
1682207317.701739,2
1682207317.806109,2
1682207317.909815,2
1682207318.014281,2
1682207318.117842,2
1682207318.222174,2
1682207318.325681,2
1682207318.436584,2
1682207318.540397,1
1682207318.644823,1
1682207318.748761,1
1682207318.853962,1
1682207318.957977,1
1682207319.061495,3
1682207319.166268,1
1682207319.270489,1
1682207319.377767,1
1682207319.481148,1
1682207319.587936,2
1682207319.692148,1
1682207319.800902,1
1682207319.904591,1
1682207320.008501,1
1682207320.112337,1
1682207320.216643,1
1682207320.321569,1
1682207320.425509,1
1682207320.530217,7
1682207320.634113,6
1682207320.737893,4
1682207320.841929,5
1682207320.950788,5
1682207321.054437,5
1682207321.158010,5
1682207321.261441,5
1682207321.365058,5
1682207321.470976,5
1682207321.583233,5
1682207321.686943,5
1682207321.792010,5
1682207321.895734,5
1682207322.001735,5
1682207322.105508,5
1682207322.218559,5
1682207322.322114,4
1682207322.426359,3
1682207322.530136,2
1682207322.634450,2
1682207322.738149,2
1682207322.842512,1
1682207322.946267,1
1682207323.049927,2
1682207323.154235,2
1682207323.258143,2
1682207323.361745,2
1682207323.467067,1
1682207323.570756,1
1682207323.675052,1
1682207323.779097,1
1682207323.892430,1
1682207323.996236,1
1682207324.100325,1
1682207324.204696,2
1682207324.309411,2
1682207324.413303,2
1682207324.521179,2
1682207324.624625,2
1682207324.732679,2
1682207324.836435,2
1682207324.940590,2
1682207325.044202,3
1682207325.148241,2
1682207325.251974,2
1682207325.355744,1
1682207325.462305,1
1682207325.574045,2
1682207325.677767,1
1682207325.781439,0
1682207325.885889,3
1682207325.989490,1
1682207326.098642,1
1682207326.202326,5
1682207326.306136,1
1682207326.409767,2
1682207326.519253,2
1682207326.623529,1
1682207326.727728,2
1682207326.832131,2
1682207326.935810,2
1682207327.040219,2
1682207327.143828,2
1682207327.249341,2
1682207327.358019,1
1682207327.464436,1
1682207327.568029,1
1682207327.671835,2
1682207327.782054,1
1682207327.885706,1
1682207327.989498,1
1682207328.093665,1
1682207328.204016,1
1682207328.307902,1
1682207328.411669,1
1682207328.516037,1
1682207328.619714,1
1682207328.723515,1
1682207328.827506,1
1682207328.939322,2
1682207329.043968,2
1682207329.151320,2
1682207329.255471,1
1682207329.358986,1
1682207329.465288,1
1682207329.568992,2
1682207329.677370,2
1682207329.780918,2
1682207329.884548,2
1682207329.988486,2
1682207330.092095,2
1682207330.203178,2
1682207330.306811,2
1682207330.410508,2
1682207330.514554,2
1682207330.626784,2
1682207330.730604,2
1682207330.834260,2
1682207330.938025,2
1682207331.047717,2
1682207331.151924,1
1682207331.257494,1
1682207331.362673,2
1682207331.467787,10
1682207331.573530,1
1682207331.677235,2
1682207331.782512,1
1682207331.886160,1
1682207331.990401,1
1682207332.094179,1
1682207332.198508,1
1682207332.302242,1
1682207332.406386,1
1682207332.510452,1
1682207332.619275,0
1682207332.723450,2
1682207332.827138,2
1682207332.930717,2
1682207333.040700,2
1682207333.144133,2
1682207333.247919,2
1682207333.351656,2
1682207333.455257,2
1682207333.559098,2
1682207333.663473,1
1682207333.771945,1
1682207333.875458,1
1682207333.982595,1
1682207334.086993,2
1682207334.197920,1
1682207334.302663,1
1682207334.406270,1
1682207334.510747,1
1682207334.618971,1
1682207334.722706,1
1682207334.826247,1
1682207334.930392,1
1682207335.033861,1
1682207335.137537,1
1682207335.241421,2
1682207335.350619,2
1682207335.454418,2
1682207335.557989,2
1682207335.661514,2
1682207335.765073,2
1682207335.868920,2
1682207335.972672,2
1682207336.076154,2
1682207336.185993,2
1682207336.289554,2
1682207336.395294,2
1682207336.498924,2
1682207336.604396,2
1682207336.708535,2
1682207336.812040,6
1682207336.916631,1
1682207337.020228,1
1682207337.128833,1
1682207337.234247,1
1682207337.338131,2
1682207337.442198,2
1682207337.552557,2
1682207337.656261,2
1682207337.759934,2
1682207337.864372,2
1682207337.967911,2
1682207338.071813,2
1682207338.175651,2
1682207338.285850,3
1682207338.389637,2
1682207338.493552,2
1682207338.605223,2
1682207338.708805,1
1682207338.818280,2
1682207338.925076,0
1682207339.034827,0
1682207339.138338,0
1682207339.243112,0
1682207339.366750,0
1682207339.473676,0
1682207339.578528,0
1682207339.693856,0
1682207339.818278,0
1682207339.921821,0
1682207340.026428,0
1682207340.139488,0
1682207340.255148,0
1682207340.358923,0
1682207340.466063,0
1682207340.589510,0
1682207340.692928,0
1682207340.797938,0
1682207340.911197,0
1682207341.025036,0
1682207341.129036,0
1682207341.233338,0
1682207341.357412,0
1682207341.464466,0
1682207341.570196,0
1682207341.689861,0
1682207341.806810,0
1682207341.912080,0
